Pais,Fecha,Emisiones_CO2,Ratio_Dependencia,Comercio_PIB,Crecimiento_PIB,Coef_Inverso_Variacion,Indice_HHI,Ahorro_Neto_Ajustado,Deuda_Gobierno,Polucion_Aire,Intensidad_CO2,Consumo_Energia_Renovable,Intensidad_Energetica,Agua_Dulce_Renovable,Renta_Recursos_Naturales,Productividad_Agua,Acceso_Electricidad,Consumo_Agua_Potable,Empleo,Indice_Gini,Tasa_Mortalidad,Esperanza_Vida,Finalizacion_Primaria,Servicios_Saneamiento,Paridad_Genero_Educacion,Participacion_Laboral,Escolaridad,Indice_Crecimiento_Verde,Habilidades_Estudiantes,Logros_Educativos,Viviendas_Sin_Servicios,Gastos_Vivienda,Ajuste_Neto_Nacional,Desempleo_Largo_Plazo,Personal_earning,Calidad_Red_Apoyo,Compromiso_Partes_Interesadas,Tasa_Homicidios,Tiempo_Ocio_Cuidado_Personal
Republica_Eslovaca,2010,39.9,21.45,155.11,0.07,0.81,768.63,5.57,45.59,100,0.51,10.3,5.26,2337.04,0.34,131,100,98.62,50.52,27.3,5.7,75.11,99.73,98.31,1.01,17.19,12.27,3.36,488.67,84.25,0.92,30.45,12015.68,59.31,22642,89.6,2.58,1.65,14.78
Republica_Eslovaca,2011,37.88,21.44,169.18,0.02,0.64,798.52,6.73,48.69,100,0.47,10.4,4.98,2334.03,0.36,136.08,100,99,50.77,26.5,5.6,75.96,99.73,98.11,1,17.94,12.5,3.39,489.33,84.85,2.23,30.87,12033.14,64,22443,89.52,2.58,1.78,14.78
Republica_Eslovaca,2012,36.1,21.46,176.97,0.01,0.42,810.68,8.13,58.43,100,0.44,10.5,4.72,2330.06,0.33,123.22,100,99.38,50.95,26.1,5.4,76.11,99.73,97.91,1,17.69,12.38,3.39,490,85.38,2.6,30.2,12332.71,63.75,22161,88.97,2.58,1.39,14.78
Republica_Eslovaca,2013,36.37,21.5,180.9,0.01,0.25,788.18,8.58,63.08,100,0.44,10.7,4.78,2327.56,0.3,129.52,100,99.52,50.86,28.1,5.3,76.41,99.74,97.71,1.01,17.12,12.44,3.39,483.67,85.96,2.04,30.1,12438.28,66.58,22333,88.29,2.58,1.44,14.78
Republica_Eslovaca,2014,33.98,21.6,176.76,0.03,1.17,811.78,9.15,65.7,100,0.4,12.2,4.38,2325.3,0.29,151.6,100,99.79,52.82,26.1,5.3,76.81,99.74,97.52,1,16.12,12.44,3.43,477.33,85.32,1.89,30.74,12728.55,66.78,22781,90.22,2.58,1.33,14.99
Republica_Eslovaca,2015,34.51,21.74,179.43,0.05,1.43,802.31,9.42,64.63,100,0.39,13.4,4.28,2323.09,0.26,155.47,100,99.79,52.82,26.5,5.2,76.56,99.75,97.52,1,15.93,12.64,3.45,471,86.69,2.05,29.81,13194.83,62.27,23676,92.34,3.01,0.88,14.99
Republica_Eslovaca,2016,35.45,22.03,182.76,0.02,1.34,768.89,7.18,66.13,100,0.39,13.1,4.22,2320.1,0.26,163.72,100,99.79,54.26,25.2,5.1,77.17,99.76,97.53,1,15.52,12.71,3.44,467.67,87.32,2.15,29.59,13308.92,56.64,24426,91.88,3.01,1.1,14.92
Republica_Eslovaca,2017,37.72,22.45,186.64,0.03,1.56,724.37,7.1,64.13,100,0.4,12.4,4.33,2316.5,0.33,168.13,100,99.79,55.09,23.2,5,77.17,99.77,97.53,1.01,15.03,12.77,3.47,464.33,87.07,1.31,28.48,13762.82,58.8,25151,88.09,3.01,1.47,15.01
Republica_Eslovaca,2018,37.21,22.87,188.73,0.04,2.52,702.37,8.11,63.5,100,0.38,12.4,4.14,2313.3,0.29,174.89,100,99.79,55.9,25,5,77.27,99.77,97.53,1.01,15.48,12.87,3.49,461,87.78,1.31,28.09,14299.24,58.06,25862,89.88,3.01,1.23,15.01
Republica_Eslovaca,2019,34.78,23.25,183.72,0.02,2.32,781.76,6.56,63.03,100,0.35,17.6,3.98,2310.17,0.25,178.2,100,99.79,56.26,23.2,4.9,77.67,99.78,97.53,1.01,15.27,12.91,3.74,462,87.7,2.57,28.69,14477.04,54.96,26707,91.77,3.01,1.39,15.01
Republica_Eslovaca,2020,32.62,23.53,167.53,-0.03,0.63,738.44,4.9,77.6,100,0.34,17.6,3.99,2308.19,0.22,174.72,100,99.79,55.07,24.2,4.9,76.87,99.78,97.53,1.01,14.7,13.01,3.67,463,89.14,0.94,31.03,13993.92,44.97,27052,94.86,3.01,1.15,15.01
Republica_Eslovaca,2021,36.62,23.8,181.86,0.06,0.75,719.84,4.45,77.52,100,0.36,17.9,4.14,2313.1,0.23,181.05,100,99.79,56.35,24.1,4.9,74.61,99.79,97.53,1.01,11.54,12.96,4.48,464,89.81,1.87,31.44,14375.62,56.62,27546.58,95.09,3.01,1.01,15.01
Republica_Eslovaca,2022,35.55,24.03,203.85,0.01,0.62,719.86,4.45,64.32,100,0.35,17.9,3.83,2313.1,0.23,181.05,100,99.79,57.76,24.5,4.9,77.07,99.79,97.54,1.01,11.3,12.98,4.41,464,90.18,2.05,30.32,14375.62,66.52,26262.84,95.09,3.01,1.01,15.01
Republica_Eslovaca,2023,34.86,24.09,182.31,0.01,0.49,719.86,4.45,64.32,100,0.33,17.9,3.83,2313.1,0.23,181.05,100,99.79,58,24.5,4.9,75.84,99.8,97.54,1.01,11.31,12.97,4.52,464,90.18,2.05,30.32,14375.62,66.52,26262.84,95.09,3.01,1.01,15.01
Republica_Eslovaca,2024,34.86,24.09,182.31,0.01,0.49,719.86,4.45,64.32,100,0.33,17.9,3.83,2313.1,0.23,181.05,100,99.79,58.25,24.5,4.9,76.45,99.8,97.54,1.01,11.31,12.98,4.68,464,90.18,2.05,30.32,14375.62,66.52,26262.84,95.09,3.01,1.01,15.01
Suecia,2008,51.71,25.49,92.81,-0.02,0.95,428.1,20.66,45.92,4,0.12,43.2,4.63,18547.37,0.65,168.51,100,99.58,59.95,28.1,2.6,81.1,99.94,99.08,0.99,8.16,12.07,3.95,503,76.27,0.35,26.31,42311.9,12.07,44635,91.39,2,0.89,16.04
Suecia,2009,46.92,25.41,81.96,-0.05,0.12,421.97,15.46,47.16,4.16,0.11,45.7,4.43,18390.03,0.34,160.15,100,99.59,58.02,27.3,2.6,81.35,99.94,99.07,0.99,8.05,12.14,3.9,503,76.96,0.35,26.78,39210.04,12.78,44790,88.51,2,1,16.04
Suecia,2010,52.88,25.5,85.09,0.05,0.22,428.42,17.4,43.57,4.24,0.12,44.7,4.7,18233.92,1.41,168.12,100,99.61,64.46,27.7,2.5,81.45,99.94,99.05,0.99,8.52,12.21,3.96,500.33,77.62,0.35,26.75,41502.84,17.27,45337,96.24,2,0.97,16.04
Suecia,2011,48.46,25.76,86.39,0.02,0.15,414.13,17.54,43.96,4.33,0.1,45.4,4.45,18096.75,1.7,177.58,100,99.62,65.4,27.6,2.5,81.8,99.93,99.03,0.99,8.09,12.28,3.97,497.67,78.32,0.32,26.48,42078.24,18.22,46020,90.77,2,0.86,16.04
Suecia,2012,45.73,26.13,85.3,-0.01,-0.03,414.59,17.17,43.73,5.88,0.1,48.3,4.52,17963.37,1.07,181.18,100,99.63,65.46,27.6,2.4,81.7,99.93,99.02,0.99,7.68,12.34,3.96,495,79,0.65,26.31,41536.33,17.54,46993,91.87,2,0.71,16.04
Suecia,2013,43.97,26.61,81.64,0,0.07,421.8,16.91,45.38,3.6,0.09,47.3,4.41,17811.8,1,187.84,100,99.65,65.75,28.8,2.4,81.96,99.93,99,1.1,7.51,12.23,3.87,491.67,73.92,0,26.26,41628.05,17.01,47506,90.72,2,0.9,16.04
Suecia,2014,42.78,27.1,83.82,0.01,0.68,433.81,17.18,49.82,3.48,0.09,48.6,4.19,17635.94,0.91,197.11,100,99.66,66.23,28.4,2.4,82.25,99.93,98.98,1.1,7.29,12.3,3.89,488.33,74.47,0.21,25.95,42324.78,16.82,48043,92.27,2,0.89,16.04
Suecia,2015,42.9,27.55,84.16,0.03,0.7,428.06,17.48,47.76,3.68,0.09,51.9,3.7,17450.43,0.49,211.24,100,99.67,66.65,29.2,2.3,82.2,99.93,98.97,1.09,6.76,12.35,3.89,485,75.03,0.35,25.63,43373.55,17.58,48770,92.34,2,1.14,16.04
Suecia,2016,42.63,27.95,83.26,0.01,0.59,435.45,17.31,46.32,3.56,0.08,50.9,3.9,17232.54,0.72,214.26,100,99.68,67.05,29.6,2.3,82.31,99.92,98.95,1.07,6.8,12.41,3.91,487.67,75.56,0.79,25.66,43618.23,16.82,49535,90.92,2,1.06,16.04
Suecia,2017,41.88,28.27,85.92,0,1.06,421.71,18.28,44.35,3.6,0.08,51.8,3.91,17001.9,1.05,216.22,100,99.7,67.84,28.8,2.3,82.41,99.93,98.93,1.04,6.73,12.49,3.97,490.33,76.15,0.91,25.54,44469.98,16.82,49797,90.95,2.03,1.12,16.04
Suecia,2018,39.43,28.47,90.13,0.01,1.21,435.5,18.07,42.58,3.64,0.07,51.6,3.91,16805.54,1.06,218.38,100,99.71,68.33,30,2.2,82.56,99.93,98.91,1.04,6.49,12.55,3.97,493,83.17,1.05,25.84,44485.11,14.39,50041,92.76,2.03,1.06,16.04
Suecia,2019,39.14,28.55,92.52,0.02,1.25,438.79,19.66,38.79,3.64,0.07,52.9,3.73,16636.04,0.4,221.98,100,99.72,68.34,29.3,2.2,83.11,99.93,98.9,1.05,6.53,12.61,3.99,495,77.26,0.72,25.92,45576.58,12.11,50559,93.12,2.03,1.08,16.04
Suecia,2020,37.79,28.51,84.33,-0.03,0.13,457.41,19.64,44.18,3.64,0.07,57.8,3.44,16516.25,0.37,215.64,100,99.73,67.21,28.9,2.1,82.36,99.94,98.88,1.07,7.14,12.67,3.94,497,84.21,0.56,26.48,44351.58,11.7,51214,93.53,2.03,1.2,16.04
Suecia,2021,39.88,28.4,90.28,0.05,0.37,446.69,19.75,40.66,3.64,0.07,57.9,3.49,16417.35,1.21,228.44,100,99.74,60.87,29.8,2.1,83.06,99.94,98.86,1.07,6.91,12.64,4.81,499,83.11,0.66,25.77,46084.28,19.31,51928.98,93.18,2.03,1.08,16.04
Suecia,2022,36.21,28.13,105.86,0.01,0.39,451.47,19.75,36.91,3.64,0.06,57.9,3.24,16417.35,1.21,228.44,100,99.74,62.1,30,2,83.11,99.95,98.86,1.07,7.05,12.66,4.49,502,83.98,0.93,25.28,46084.28,22.38,50406.83,94.74,2.03,1.08,16.04
Suecia,2023,35.39,27.73,106.37,-0.01,0.27,451.47,19.75,36.91,3.64,0.06,57.9,3.24,16417.35,1.21,228.44,100,99.74,62.39,30,2,83.16,99.95,98.86,1.07,6.51,12.65,4.59,502,83.98,0.93,25.28,46084.28,22.38,50406.83,94.74,2.03,1.08,16.04
Suecia,2024,35.39,27.73,106.37,-0.01,0.27,451.47,19.75,36.91,3.64,0.06,57.9,3.24,16417.35,1.21,228.44,100,99.74,62.68,30,2,83.22,99.96,98.86,1.07,6.51,12.65,4.75,502,83.98,0.93,25.28,46084.28,22.38,50406.83,94.74,2.03,1.08,16.04
Suiza,2008,46.02,22.62,116.78,0.02,3.07,635.85,11.47,23.08,93.58,0.07,19.6,2.19,5282.65,0.02,285.44,100,100,65.9,33.8,4,81.99,99.72,99.88,0.97,14.09,12.81,3.7,509,82.72,4.89,24,58316.53,1.57,66983,93.16,2.73,0.66,17.92
Suiza,2009,44.65,22.4,109.78,-0.04,0.47,687.77,15.19,21.7,93.29,0.07,20,2.25,5217.06,0.01,285.51,100,100,65.43,32.9,4,82.04,99.72,99.88,0.98,13.59,13.34,3.69,509,82.72,4.89,23.98,62095.16,1.57,68319,93.16,2.73,0.66,16.74
Suiza,2010,46.34,22.28,120.07,0.02,0.47,621.25,19.78,20.99,93.14,0.07,20.6,2.12,5163,0.02,301.96,100,100,63.78,32.6,3.9,82.25,99.72,99.88,0.98,14.31,13.32,3.72,510,81.74,4.89,24.35,67533.99,1.57,67961,93.57,2.73,0.66,16.74
Suiza,2011,42.3,22.2,125.56,0.01,0.3,603.47,16.87,21.14,93,0.07,20.6,2.01,5105.91,0.01,315.11,100,100,64.48,31.7,3.9,82.7,99.72,99.88,0.98,14.13,13.33,3.71,511,81.63,4.89,24.59,64463.43,1.57,68401,93.98,2.73,0.58,16.74
Suiza,2012,43.61,22.11,126.45,0,0.09,609.07,18.3,21.34,94.79,0.07,21.9,2.01,5051.98,0.01,327.73,100,100,64.49,31.6,3.8,82.7,99.72,99.89,0.98,13.64,13.41,3.72,512,82.48,0.95,24.86,66059.41,1.57,69383,94.39,2.73,0.56,16.54
Suiza,2013,44.62,22.07,133.69,0.01,0.01,699.15,17.17,20.22,91.82,0.07,21.8,2.05,4994.22,0.01,387.91,100,100,64.33,32.5,3.8,82.8,99.72,99.89,0.99,13.03,13.53,3.74,512.11,85.18,0.14,24.87,65584.66,1.57,70280,95.07,2.73,0.7,16.54
Suiza,2014,40.91,22.07,120.21,0.01,1.22,655.16,15.26,20.61,86.91,0.06,22.2,1.88,4933.66,0.01,400.76,100,100,64.63,32.5,3.7,83.2,99.72,99.89,0.98,12.23,13.64,4.55,512.22,84.64,0.3,24.96,64625.64,1.48,70412,95.75,2.73,0.5,16.54
Suiza,2015,40.23,22.09,117.14,0,1.68,692.83,16.77,20.44,78.5,0.06,23.9,1.81,4877.82,0.01,406.89,100,100,64.88,32.3,3.7,82.9,99.72,99.9,0.98,11.92,13.71,3.81,512.33,85.19,0.11,25.1,66347.42,1.46,70797,93.5,2.52,0.69,16.83
Suiza,2016,40.79,22.18,123.57,0.01,1.67,726.2,15.78,19.38,72.31,0.06,24.1,1.72,4824.84,0.01,415.77,100,100,65.2,33,3.7,83.6,99.71,99.9,0.98,11.64,13.67,3.83,508.89,84.54,0.1,25.38,64688.55,1.71,70468,92.74,2.52,0.54,16.83
Suiza,2017,39.81,22.32,123.62,0,2.42,663.71,14.01,20.28,49.34,0.06,25,1.71,4780.02,0.01,421.44,100,100,65.16,32.7,3.6,83.55,99.72,99.9,0.97,11.84,13.73,3.89,505.44,84.83,0.12,25.26,63682.15,1.94,70087,93.91,2.52,0.53,16.83
Suiza,2018,38.5,22.5,124.43,0.02,1.51,724.6,13.55,18.68,49.3,0.05,24.2,1.67,4744.94,0.01,433.49,100,100,65.26,33.1,3.6,83.75,99.72,99.9,0.97,11.3,13.8,3.88,502,85.68,0,25.15,62857.37,1.82,69892,92.05,2.45,0.59,17.31
Suiza,2019,38.38,22.64,124.13,0,1.22,704.64,13.29,18.95,49.3,0.05,24.8,1.69,4711.22,0.01,438.44,100,100,65.23,34,3.5,83.9,99.73,99.9,0.97,10.64,13.86,4,499.67,86.65,0.04,25.34,63315.55,1.82,71189,94.85,2.45,0.54,17.31
Suiza,2020,35.89,22.74,121.79,-0.03,0.11,942.04,11.85,20.85,49.3,0.05,26.4,1.65,4676.92,0.01,429.05,100,100,64.6,33.7,3.5,83,99.74,99.9,0.97,10.85,13.9,3.95,497.33,86.87,0.09,26.7,59377.98,1.82,69728,94.39,2.45,0.54,17.31
Suiza,2021,37.58,22.85,130.26,0.05,0.34,708.31,16.15,19.99,49.3,0.05,27.7,1.53,4641.25,0.01,452.19,100,100,64.25,33.7,3.5,83.75,99.74,99.9,0.97,10.42,13.88,4.87,495,84.56,0,26.89,63901.04,1.82,72358.44,93.44,2.45,0.48,17.31
Suiza,2022,34.41,22.93,140.17,0.02,0.44,679.89,16.15,17.8,49.3,0.04,27.7,1.48,4641.25,0.01,452.19,100,100,64.31,33.7,3.5,83.45,99.74,99.9,0.97,10.43,13.89,4.63,412,83.92,0.06,26.89,63901.04,1.82,72993.02,93.44,2.45,0.48,17.31
Suiza,2023,34.22,22.96,138.22,-0.01,0.24,679.89,16.15,17.8,49.3,0.04,27.7,1.48,4641.25,0.01,452.19,100,100,64.92,33.7,3.5,83.16,99.74,99.9,0.97,10.29,13.89,4.67,412,84.28,0,26.89,63901.04,1.82,72993.02,93.44,2.45,0.48,17.31
Suiza,2024,34.22,22.96,138.22,-0.01,0.24,679.89,16.15,17.8,49.3,0.04,27.7,1.48,4641.25,0.01,452.19,100,100,65.52,33.7,3.5,82.86,99.75,99.9,0.97,10.29,13.89,4.79,412,84.28,0,26.89,63901.04,1.82,72993.02,93.44,2.45,0.48,17.31
Turquia,2008,299.53,40.39,50.55,0,1.5,361.42,10.66,40.89,100,0.5,12.5,2.91,3194.86,0.62,14.18,99.7,95.05,41.75,44.4,17.6,74.45,93.65,91.93,0.93,45.38,6.4,2.81,424,26.49,12.7,19.97,9294.27,26.89,22042,90.72,2.03,4.57,22
Turquia,2009,301.36,39.55,46.79,-0.06,0.42,369.08,7.32,48.47,100,0.53,13.1,3.06,3151.06,0.39,12.55,99.7,95.23,41.17,44.4,16.4,74.77,94.78,92.62,0.94,44.25,6.57,2.79,424,27.7,12.7,19.97,9294.27,25.28,22292,90.72,2.03,4.38,22
Turquia,2010,312.15,38.7,46.69,0.07,0.4,365.43,8.56,45.15,100,0.51,14.2,3.03,3103.55,1.03,13.08,100,95.41,43,44.4,15.4,75.07,96.03,93.29,0.95,42.9,7.09,2.88,434,29.99,12.7,18.88,9294.27,28.59,22847,90.72,2.03,4.19,22
Turquia,2011,332.73,37.92,53.3,0.1,0.47,384.78,10.57,40.08,100,0.49,12.7,2.9,3058.33,1.16,14.01,100,95.59,44.99,44.4,14.4,74.94,97.04,93.95,0.95,42.62,7.36,2.83,444,31.8,12.7,17.61,9294.27,26.48,23216,90.72,2.03,4.13,19.15
Turquia,2012,344.13,37.17,52.83,0.03,0.43,366.71,10.95,37.96,100,0.48,13,2.9,3019.59,0.75,14.17,100,95.76,45.36,43.5,13.6,75.68,97.86,94.59,0.96,41.37,7.49,2.86,454,32.77,12.7,17.5,9294.27,24.91,24153,90.72,2.03,4.27,19.15
Turquia,2013,333.84,36.4,52.53,0.07,0.68,333.53,12.06,32.12,100,0.43,13.8,2.61,2981.05,0.62,15.15,100,95.93,45.9,42,12.8,76.3,98.45,95.22,0.98,40.58,7.63,2.91,457,33.76,12.7,16.89,9294.27,24.39,25265,90.72,2.03,3.78,19.15
Turquia,2014,355.35,35.6,53.77,0.04,2.34,341.23,12.48,31.35,100,0.44,11.5,2.57,2941.1,0.52,15.68,100,96.09,45.51,43.4,12.1,76.57,98.49,95.83,0.98,40.88,7.8,2.95,460,35.24,12.7,16.48,9294.27,20.64,26127,90.72,2.03,3.29,19.15
Turquia,2015,367.8,34.83,51.09,0.05,2.15,349.95,12.54,29.01,100,0.43,13.3,2.62,2902.13,0.26,16.09,100,96.26,46.01,43,11.5,76.65,99.25,96.43,0.98,39.97,7.96,2.98,463,37.07,12.7,16.15,9294.27,21.16,26786,90.72,2.03,2.81,19.15
Turquia,2016,391.23,34.29,48.33,0.02,2.16,366.99,12.12,30.03,100,0.44,13.2,2.7,2863.34,0.38,14.98,100,96.41,46.33,43.25,10.9,76.66,99.48,97.01,0.98,39.45,8.1,3.11,450.33,37.66,7.6,16.26,9294.27,20.58,30081,90.72,2.03,3.34,19.15
Turquia,2017,433.18,33.93,55.76,0.06,2.29,346.45,12.59,29.67,100,0.45,11.4,2.69,2826.45,0.38,16.33,100,96.57,47.07,43.5,10.4,77.14,99.65,97.59,0.96,38.81,8.27,3.03,437.67,39.03,7.6,15.57,9294.27,21.87,29515,90.72,1.51,3.1,19.15
Turquia,2018,428.91,33.65,62.61,0.02,1.9,324.2,15.14,29.21,100,0.43,11.8,2.57,2788.45,0.53,16.19,100,96.72,47.38,42.4,9.9,77.56,99.82,98.15,0.98,38.42,8.45,3.07,425,33.6,8,15.15,9294.27,22.4,30041,90.72,1.51,2.61,19.15
Turquia,2019,413.64,33.51,63.19,-0.01,1.03,300.03,12.4,33.9,100,0.41,14.1,2.59,2748.87,0.38,16,100,96.87,45.68,43.8,9.4,77.83,99.99,98.69,0.97,37.55,8.63,3.3,439.33,42.17,8,14.44,9294.27,23.48,31927,90.72,1.51,2.42,19.15
Turquia,2020,422.79,33.35,61.34,0.01,0.79,318.95,13.06,41.8,100,0.42,13.7,2.55,2722.32,0.4,15.99,100,97.01,42.85,43,9,75.85,100,99.22,0.98,37.22,8.81,3.27,453.67,36.45,8,15,9294.27,25.06,31761,90.72,1.51,2.51,19.15
Turquia,2021,460.66,33.04,71.08,0.1,0.81,314.99,13.06,42.58,100,0.41,12,2.48,2697.65,0.83,19.38,100,97.02,45.2,44.4,8.6,76.03,100,99.24,0.98,37.39,8.72,4,468,37.76,8,13.1,9294.27,31.16,31761,90.72,1.51,2.52,19.15
Turquia,2022,433.75,32.59,81.17,0.04,0.77,332.4,13.06,35.25,100,0.36,12,2.27,2697.65,0.83,19.38,100,97.03,47.5,44,8.3,78.48,100,99.25,0.98,36.3,8.77,4.01,473,39.26,8,12.4,9294.27,23.97,31761,90.72,1.51,2.52,19.15
Turquia,2023,438.32,32.04,66.28,0.05,0.93,332.4,13.06,35.25,100,0.35,12,2.27,2697.65,0.83,19.38,100,97.03,48.31,44,8.3,77.25,100,99.26,0.98,35.34,8.74,4.19,473,41.06,8,12.4,9294.27,23.97,31761,90.72,1.51,2.52,19.15
Turquia,2024,438.32,32.04,66.28,0.05,0.93,332.4,13.06,35.25,100,0.35,12,2.27,2697.65,0.83,19.38,100,97.04,49.11,44,8.3,77.86,100,99.27,0.98,35.34,8.76,4.56,473,41.06,8,12.4,9294.27,23.97,31761,90.72,1.51,2.52,19.15
