Country,Year,CO2 Emissions (Mt CO2e),Age dependency ratio(%),Trade (% of GDP),GDP growth (%),Coeficiente inverso de variacion,HIRSCHMAN-HERFINDAHL INDEX (HHI), Adjusted net saving (%),Goverment Debt (%),Air pollution (%),Intensidad de CO2 (kg CO2 per),Renewable energy consumption (%),Energy intensity (MJ),Renewable freshwater (cubic meters),Natural resources rents (%),Water productivity ($ GDP por metro cubico),Acces electricity (%),Using drinking water (%),Employment (%),indice de Gini,Mortaly rate (%),Life expentacy (years),Poverty gap (%),Primary completion (%),Sanitation services (%),"School  enrollment, gender parity index",LABOR FORCE PARTICIPATION  (% POINTS),Years scholling,Indice de crecimiento verde,Students abilities,Educational attainment (%),Dwellings without basic facilities (%),Housing expenditure (%),Adjusted net national ($),Household net wealth (%) ,Unemployed long term (%),Personal earning  ($),Quality of support network (%),Stakeholder engagement,Life satisfaction,"Homicide rate (por cada 100,000)",Time to leisure ande personal care
Irlanda,2019,35.4192,31.23889867,249.7457657,0.036137662,0.939303316,1219.029987,11.92143341,68.21015319,,0.093080452,12.3,1.33,9930.406093,0.067170378,247.4138064,100,96.00410448,59.253,30.8,2.9,82.70243902,0.1,99.76,89.30739082,1.040079951,12.433,11.582,3.602980518,,75.36392975,0.75849928,25.76317474,38714.41499,,33.27620746,52648,94.2484683,1.42,7.0937,0.653592235,15.28
Irlanda,2020,33.5017,30.76567896,250.1084523,0.060607806,1.50543681,1262.873267,11.4015047,70.00477901,,0.082160371,13.7,1.21,9828.73529,0.036762686,264.0931639,100,96.00005775,57.684,29.2,2.8,82.55609756,0.1,99.77,89.29065065,1.041730046,12.292,11.657,3.6160198,,76.98014832,0.490690302,29.28396953,36304.29669,,24.020908,53651,96.03110567,1.42,7.0853,0.66718977,15.28
Irlanda,2021,35.3817,30.31218842,224.4188359,0.151519485,1.806727251,1213.813426,12.1048949,62.16656855,,0.074638054,12.7,1.09,9735.426861,0.100988231,299.8378928,100,95.99583147,59.587,30.1,2.8,82.35365854,0.1,99.77,89.27316773,,11.516,11.657,4.467871428,496,79.08474731,0.92598293,28.18669067,42426.45918,,29.94359845,53209.4764,84.88126303,1.42,7.0408,0.441188916,15.28
Irlanda,2022,34.7336,29.7569588,232.1294906,0.058326606,1.648602525,1365.205738,,45.40025889,,0.067456468,,0.97,,,,100,95.99140504,61.728,28.5,2.7,83.05609756,,99.78,89.25487065,,10.792,11.657,4.340360036,492,79.5170517,0.946733821,27.97889301,,,31.71449335,52242.6174,,,6.9108,,15.28
Irlanda,2023,32.4826,29.05970012,237.2158813,-0.08055686,0.544124556,,,,,0.066777584,,,,,,100,,62.681,,,,,99.79,,,10.511,,1.601322272,,,,27.97889301,,,,,,,6.838,,
Irlanda,2024,,,,,,,,,,,,,,,,100,,,,,,,99.79,,,,,1.503165508,,,,,,,,,,,,,
Lituania,2008,15.8283,22.64964975,126.7597078,0.036601227,2.658225319,944.3289476,29.32013107,14.75847331,99.94080044,0.401563701,18.3,4.65,4833.922253,0.439415087,21.25345646,99.4,93.33644746,52.564,35.7,5.9,71.81219512,1.2,99.55,88.15087399,0.997569978,11.718,12.299,3.342008001,,78.34999847,,14.81968146,10382.07899,210.2545,21.53599011,32512,83.78612509,2.41,,9.242094017,16.7375
Lituania,2009,13.2074,22.22926618,105.0402512,-0.138877559,0.393501549,1046.566509,4.038855921,30.6565636,99.9389196,0.393454729,20.1,5.02,4887.894588,0.401930501,23.22707964,99.5,93.79765243,48.754,37.2,5.4,72.91463415,1.9,99.56,88.64641808,0.996159971,9.969,12.323,3.140336905,,79.43000031,,16.20337713,9144.528148,193.7086,23.66298138,28233,82.51947856,2.41,,7.923334818,16.7375
Lituania,2010,14.039,22.11745846,131.6265074,0.025553355,0.273225201,944.5474203,13.69813436,41.77811403,99.93797918,0.41644942,21.5,3.97,4991.473169,0.524773473,32.54602888,99.7,94.24874488,46.695,33.6,4.9,73.26829268,1.5,99.56,89.12840068,0.984200001,9.551,12.458,3.242345236,,80.55000305,16.62649065,16.21526646,9303.783284,192.6198,41.65691895,28340,78.2456805,2.41,,6.976703068,16.7375
Lituania,2011,14.318,22.08128914,149.6453069,0.087522397,0.267402777,912.7532238,13.82681546,41.38519329,99.93703877,0.399464896,22.7,3.88,5105.486416,0.552724417,57.22054485,99.7,94.709604,48.558,32.5,4.5,73.56341463,0.7,99.57,89.62511981,0.977479994,10.414,12.574,3.308057521,,81.66999817,33.18341076,16.46977021,9859.323406,196.4827,52.11320673,28918,82.39139793,2.41,5.588069,6.806896257,16.7375
Lituania,2012,14.4883,21.96550076,156.6389257,0.057923216,0.155252603,914.206555,21.79602765,47.43961352,99.936274,0.387243655,23.9,3.78,5174.422555,0.50334215,69.69804755,100,95.1863941,50.014,35.1,4.2,73.86341463,0.9,99.57,90.14627794,0.971800029,10.067,12.564,3.383691894,,81.55000305,30.71361482,16.69199761,10332.05473,202.857,49.17691323,29401,85.41444515,2.41,,6.594107545,16.7375
Lituania,2013,13.3614,21.86571235,156.6266379,0.051052228,0.185466855,909.672379,19.33471362,45.04870917,99.93550171,0.343233478,26.3,3.44,5227.05396,0.451433197,87.04834726,100,95.66101477,51.173,35.3,4,73.91463415,0.8,99.58,90.66590228,0.966830015,11.212,12.588,3.401850404,,82.30999756,23.63591939,16.59810296,10942.08983,211.2022,42.95614791,30515,84.12485952,2.41,,6.538560417,16.7375
Lituania,2014,13.2087,21.83003013,143.2901158,0.04668653,2.397550226,894.4434358,21.61281631,48.55924295,99.93471758,0.326975565,27.7,3.33,5272.191373,0.435666728,112.9658741,100,96.13359819,52.624,37.7,4,74.51707317,1.2,99.59,91.18417025,0.969309986,11.205,12.802,3.462237275,,83.33000183,24.95438904,16.51553941,11661.20104,212.8873,44.69879809,31902,82.57290445,2.41,5.833,5.308976595,16.7375
Lituania,2015,13.6576,21.97312968,138.195575,0.038047769,2.974211456,912.9643218,14.20424001,49.519702,99.93391988,0.32877434,29,3.3,5322.023746,0.355871872,108.8029199,100,96.60413913,53.762,37.4,4,74.32195122,0.7,99.6,91.70106704,0.970130026,10.454,12.955,3.449151196,,84.30999756,26.4822036,15.65572531,11842.93274,221.4631,42.88953851,33989,85.38936148,2.41,5.813,5.803430063,16.7375
Lituania,2016,13.5165,22.30879498,134.6904497,0.039848909,5.720632145,922.9400122,16.13068985,47.81670839,99.5312153,0.316910107,31.5,3.29,5390.081901,0.337758848,138.5219096,100,97.07374491,55.587,38.4,3.8,74.67073171,1.1,99.6,92.21837599,0.968819976,10.408,13.105,3.536413129,,86.22000122,27.0023793,15.62605786,12523.24359,224.643,38.32613759,35752,87.43908725,2.41,5.902,5.215304293,16.7375
Lituania,2017,13.9609,22.73135248,144.9183931,0.060853346,5.135668612,877.30037,17.7398118,44.95196413,97.07495748,0.312897968,33.8,3.3,5465.98204,0.408008847,172.2704981,100,97.54206645,56.315,37.3,3.5,75.4804878,0.9,99.61,92.73568381,0.971390009,10.595,13.188,3.590448325,,87.30999756,23.3570531,15.01615474,13361.29584,232.4863,37.55748679,37766,90.06332267,2.46,5.9519,3.442992649,16.7375
Lituania,2018,14.0159,23.07000213,147.2021325,0.059242824,4.591111113,883.3546678,15.71125948,38.14093527,95.99985931,0.299404817,33.7,3.22,5518.387546,0.378395633,184.0187906,100,97.99053209,57.765,35.7,3.2,75.6804878,0.7,99.62,93.25246556,0.975830019,11.127,13.292,3.601433595,,88.55407715,23.01616967,15.04225386,13994.9867,231.4372,32.23901424,39524,86.10250481,2.46,6.149,3.198745535,16.7375
Lituania,2019,14.2939,23.23462126,148.374996,0.049548041,4.677455542,839.8708269,10.88714533,41.87479931,,0.291699581,33.5,3.06,5533.014308,0.334182488,192.6259964,100,98.00147289,58.204,35.3,3,76.28292683,0.4,99.63,93.76832523,0.976960003,10.603,13.395,3.819761506,,89.67945099,15.85127562,14.88172906,14737.54954,229.8918,30.63092191,42041,87.08682516,2.46,6.2155,3.299307181,16.7375
Lituania,2020,14.2512,23.27227235,135.7965656,0.000160394,1.689130313,855.7867034,15.20919155,52.45243437,,0.290703729,31.7,3,5531.533498,0.310782585,192.7084673,100,98.0133505,57.3,36,2.9,74.97804878,0.3,99.64,94.28305548,0.983650029,11.504,13.498,3.749475212,,89.87000275,15.91213793,15.69343849,14814.45733,241.1128,28.96970706,44228,88.6841465,2.46,6.2554,3.581221846,16.7375
Lituania,2021,14.329,23.26656767,154.8067277,0.06153875,1.764315015,855.0419434,20.36402127,48.03906558,,0.274760941,33.2,2.94,5519.77461,0.28612663,205.0032998,100,98.02597266,57.86,36.7,2.9,74.03658537,0.2,99.65,94.79595855,,10.667,13.498,4.596640071,,91.1113205,13.68077397,15.66877275,15120.0309,,36.66941714,47035.4439,85.82917696,2.46,6.4456,2.583747047,16.7375
Lituania,2022,13.1501,23.12018582,175.6516122,0.014222148,1.320569578,816.1325286,,36.03837044,,0.24591518,,2.59,,,,100,98.03940167,59.142,36,2.9,75.79268293,,99.66,95.30673634,,10.171,13.498,4.388624325,475,91.99484253,9.218009561,16.43191981,,,38.90597752,43874.58155,,,6.763,,16.7375
Lituania,2023,13.1146,22.81321158,149.041909,-0.01053577,0.734904496,,,,,0.244414767,,,,,,100,,58.799,,,,,99.66,,,10.709,,1.550252119,,,,16.43191981,,,,,,,6.8175,,16.7375
Lituania,2024,,,,,,,,,,,,,,,,100,,,,,,,99.67,,,,,1.502085361,,,,,,,,,,,,,16.7375
Luxemburgo,2008,11.2125,26.55889424,292.2134808,-0.020664739,0.762625736,502.7244932,4.984178196,14.6,96.44054417,0.208419225,4,3.04,2046.454518,0.176060661,1111.98471,100,100,53.177,31.2,2.5,80.53902439,0,98.47,97.65313125,1.018039942,16.818,12.218,3.676830187,,,,21.71436993,69742.11589,386.4625,32.36526269,68923,93.59156507,1.48,,1.637212196,15.05
Luxemburgo,2009,10.6097,26.17815711,263.5327015,-0.05014263,0.199216725,507.2193902,9.803247581,15.3,98.15740606,0.20381581,3.7,2.96,2008.907496,0.166374143,1107.56029,100,100,55.058,30.5,2.4,80.63658537,0,98.46,97.646499,,17.059,12.809,4.507286996,486,75.26000214,0,21.98211473,50940.01599,412.7839,23.08844112,71070,,1.48,,1.00428226,15.05
Luxemburgo,2010,11.2133,25.83251806,293.6718769,0.018835473,0.239392794,500.3129734,-0.019936333,19.1,99.01583701,0.207604381,3.7,3.04,1972.569449,0.072919744,1134.723308,100,100,55.111,32.1,2.3,80.63170732,0,98.45,97.6400127,1.021149993,16.626,12.835,3.651873726,,75.51999664,0.007662219,22.23681381,58075.29396,415.9634,29.2935551,71085,94.96006813,1.48,,1.972116248,15.05
Luxemburgo,2011,11.0899,25.27428697,308.7144539,-0.011767979,0.003125265,545.5431774,0.581931428,18.5,99.87426795,0.203197747,3.8,2.97,1929.209584,0.111627781,1178.766409,100,100,54.586,34.3,2.3,80.98780488,0.1,98.44,97.63368473,1.026489973,14.927,12.855,3.664458926,,74.91000366,0.002320635,21.94759267,58668.36026,391.0432,28.81624112,71478,93.12168178,1.48,7.050853,0.771893803,15.05
Luxemburgo,2012,10.8676,24.7448694,311.7868352,-0.007621834,-0.573866096,539.6283966,3.664404005,20.8,99.87655673,0.195892558,4.2,2.87,1883.430707,0.124315484,1243.886768,100,99.98719886,55.823,32,2.3,81.39268293,0,98.44,97.62758816,1.020529985,14.161,13.001,3.712114442,484,76.25,0.052246178,22.35583641,66277.66135,380.1242,30.29129552,70741,90.60302978,1.48,,0,15.05
Luxemburgo,2013,10.3234,24.49133504,320.5335063,0.008146523,-0.323394444,525.7930402,2.404492406,22.4,90.9053329,0.180362431,5.7,2.7,1840.400471,0.0654808,1328.004064,100,99.9652463,55.728,31.2,2.2,81.8,0.1,98.42,97.62175608,1.016790032,14.214,13.205,3.764945813,,78.30000305,0,23.19958161,62227.36457,389.7956,30.44479505,71601,88.23421622,1.48,,0.184139851,15.05
Luxemburgo,2014,9.8198,24.22589268,333.4288532,0.002325644,0.161493216,531.4232783,1.310729003,21.9,89.43147575,0.167178682,6.8,2.53,1797.529835,0.051124777,1276.920658,100,99.94460496,56.176,32.9,2.2,82.22926829,0.1,98.41,97.61614236,1.013790011,13.578,13.425,3.783951167,,79.56999969,0.105286844,23.51994222,64423.5823,410.3052,27.38924768,72846,87.41031136,1.67,6.946,0.719334544,15.17
Luxemburgo,2015,9.3093,23.91857184,351.1319744,-0.001154763,-0.255122934,456.0286092,2.801251169,19.6,78.01659635,0.15497011,9.1,2.41,1755.605649,0.012164727,1340.883576,100,99.92517285,56.43,31.7,2.2,82.29268293,0.2,98.42,97.61073993,1.020449996,11.269,12.457,3.836442041,491,69.06999969,1.519399509,23.77789159,55729.10416,431.7998,28.42667995,73225,93.36045893,1.67,6.871,0.87810575,15.17
Luxemburgo,2016,9.0413,23.55948231,348.4374094,0.027397918,0.435958421,440.3179549,2.935731928,19.6,79.97926683,0.143371461,13.5,2.27,1718.171728,0.010066314,1420.316713,100,99.90687371,55.867,34.5,2.2,82.68536585,0.1,98.44,97.60554441,1.016100049,10.769,12.844,3.880186146,,75.34234619,1.263879053,23.54675193,58143.22867,436.0484,36.29458899,72999,94.12605738,1.67,6.863,0.857116899,15.15
Luxemburgo,2017,9.1882,23.28058922,353.793992,-0.01116113,0.357453457,428.1536666,3.873452646,21.8,68.73273003,0.143806708,15.3,2.29,1676.906979,0.009609571,1401.155872,100,99.88960731,56.022,35.4,2.2,82.09512195,0.2,98.47,97.60054414,1.009459972,9.254,12.653,3.915318369,,72.44300842,1.491010655,23.21579773,62997.11564,418.5331,39.81494751,73918,90.41633737,1.67,6.9099,0.335411487,15.15
Luxemburgo,2018,9.4688,23.14807805,362.4239045,-0.007143259,0.135961898,438.7337441,4.177648109,20.9,68.77562274,0.146413198,16,2.34,1644.872111,0.013161412,1238.922712,100,99.87330423,56.542,34.2,2.3,82.29512195,0.2,98.49,97.59732689,1.000280023,8.813,12.825,3.91372789,483,74.24242401,2.613085136,22.68955594,62346.38799,413.2894,25.51353003,74261,88.97781687,1.48,7.0903,0.493491667,15.15
Luxemburgo,2019,9.6186,23.04590153,382.3483692,0.009154658,0.221490282,424.321321,3.764476953,22.3,,0.144515653,16.4,2.31,1612.900624,0.008873568,1350.050627,100,99.87670462,57.249,33.4,2.3,82.63902439,0.1,98.52,97.59426285,0.99267,10.07,13.015,4.122559026,,75.22097015,2.347223461,22.21865651,57619.403,433.3105,24.51693359,74399,90.88064651,1.48,7.2375,0.645189387,15.15
Luxemburgo,2020,7.9459,23.00458008,372.2714029,-0.025473461,-0.071181787,419.6538736,5.101846588,24.5,,0.120480163,20.8,2.02,1586.246607,0.006663598,1379.747614,100,99.87993712,56.677,32.7,2.3,82.14390244,0,98.54,97.59135158,0.992569983,8.326,12.96,4.135955788,,74.43776703,0.538743846,24.28910336,59111.89885,424.0296,26.87838051,74839,,1.48,7.3244,0.475888702,15.15
Luxemburgo,2021,8.3252,22.97828242,393.1411982,0.055535022,0.133857481,443.4247705,3.073573518,24.4,,0.117787817,20.5,1.98,1562.343766,0.004751368,1478.65347,100,99.88300827,58.745,31.4,2.2,82.59756098,0.1,98.55,97.58857291,,9.067,12.96,4.964367489,477,76.92240143,0.284528034,22.38885671,65364.26825,455.4884,33.99383619,79018.90253,,1.48,7.404,0.62566379,15.15
Luxemburgo,2022,7.263,22.92020749,388.5136684,-0.006438383,0.166825002,599.0624336,,24.6,,0.10136048,,1.71,,,,100,99.88594783,58.732,31,2.2,83.04634146,,98.56,97.58592941,,7.857,12.96,4.645655366,,77.40834045,,21.53887554,,,29.17238027,78310.14512,,1.48,7.2279,,
Luxemburgo,2023,7.0075,22.90296723,394.2206937,-0.030735717,0.011787548,,,25.5,,0.098878222,,,,,,100,,59.017,,,,,98.57,,,8.594,,1.692111295,,,,21.53887554,,,,,,,7.1219,,
Luxemburgo,2024,,,,,,,,,,,,,,,,100,,,,,,,98.59,,,,,1.492364039,,,,,,,,,,,,,
Letonia,2008,8.4772,20.58184868,95.76816284,-0.023680353,1.38277631,526.3497819,6.343775732,19.5,99.51499479,0.311305811,33.7,3.54,7780.199713,0.70956436,119.0170501,99.7,98.16173244,56.782,37.2,7.3,72.4195122,1,99.5,89.5634889,0.996469975,14.808,12.351,3.342264932,,82.16000366,,23.09607411,10107.7166,302.1762,23.99650477,25508,82.05853208,2.28,,,13.83
Letonia,2009,7.7507,20.79488853,88.8320495,-0.146423122,0.338279209,538.7538288,6.571524376,38,99.53251474,0.339002884,38.4,3.96,7909.719009,0.890309029,57.8962454,100,98.21362015,49.598,35.9,6.9,73.0804878,1.7,99.5,89.8144012,0.991609991,12.715,12.456,3.311098666,490,83.68000031,,22.99299655,9193.518967,235.6071,25.81218046,23031,77.98058613,2.28,,,13.83
Letonia,2010,8.8786,20.98221877,110.8623539,-0.016351443,0.113129674,583.1644773,7.649795515,48.6,99.54127471,0.403093681,33.1,4.25,8076.069519,1.283087827,80.03686527,99.8,98.26635844,47.412,35,6.5,73.48292683,1.6,99.5,90.07175719,0.984120011,11.347,12.565,3.315674085,,85.20999908,6.509052217,21.1137073,8095.46827,257.4895,45.00244583,22140,,2.28,,,13.83
Letonia,2011,8.2318,21.1652929,129.734758,0.049295811,-0.0495709,585.9074854,6.135966313,46.6,99.55003468,0.362715289,35.5,3.91,8224.462776,1.332772537,61.48722645,99.8,98.31903036,49.039,35.8,6,73.57560976,1.1,99.5,90.32742789,0.977479994,12.475,12.606,3.34430161,,84.80999756,9.417210519,22.14009234,8657.632972,318.8833,54.51569013,21373,81.57105301,2.28,4.76201,,13.83
Letonia,2012,8.0256,21.45032715,133.2115037,0.086444995,-0.114014166,572.2279413,5.637097022,44,99.26025289,0.329554791,40.4,3.79,8327.11094,1.431348077,98.11786816,100,98.37163211,50.74,35.2,5.5,73.77804878,1,99.51,90.58125698,0.981029987,12.469,12.704,3.393277867,494,86.08999634,5.139933899,22.76105532,9234.965846,342.6384,52.06081798,22240,82.6552744,2.28,,3.408588474,13.83
Letonia,2013,7.7775,21.91480618,129.6771849,0.031954526,0.010897071,608.2581053,3.048990572,41.8,97.97096003,0.312810285,39.6,3.65,8416.776514,1.144136997,105.3530208,100,98.4241538,52.381,35.5,5.1,73.98292683,1.1,99.51,90.83323737,0.980449975,12.344,12.809,3.3861782,,86.86000061,10.03385186,21.52321549,9647.999913,353.96,48.52962709,23301,79.61568178,2.28,,2.461251896,13.83
Letonia,2014,7.5718,22.52445506,130.0422522,0.030609736,0.980778124,592.9947508,5.730863469,43.1,96.58677022,0.298288037,40.2,3.58,8496.415355,1.131043524,150.6480075,100,98.47659061,52.844,35.1,4.7,74.12439024,0.8,99.52,91.08323809,0.985889971,13.214,12.857,3.434993173,,87.80000305,6.123292819,22.09142096,9971.515566,362.6465,43.06523359,24864,84.5950056,2.28,5.098,3.182434552,13.83
Letonia,2015,7.6461,23.12958855,126.3800144,0.046364503,2.167952062,688.9217878,7.421856576,38.3,96.62907823,0.290234428,38.1,3.39,8566.254721,1.003409656,149.0920536,100,98.52896219,54.135,34.2,4.3,74.4804878,0.7,99.52,91.51933565,0.990239978,13.37,12.87,3.464462632,502,88.29000092,2.639649808,21.27625858,10454.85166,346.2323,45.519511,26944,84.16942974,2.28,5.56,3.363530643,13.83
Letonia,2016,7.4785,23.76715543,123.3305184,0.034931862,1.967386459,657.9096873,7.021135463,41.7,92.27308655,0.276809281,38.5,3.3,8644.89928,0.983550851,145.3626735,100,98.58136423,54.592,34.3,4,74.5804878,0.6,99.53,91.95677496,0.993120015,12.211,12.935,3.474029111,,88.73000336,2.775230072,21.21159793,11193.92718,352.1459,41.65394687,28523,88.78236434,2.28,5.85,3.496368844,13.83
Letonia,2017,7.4303,24.36711293,128.7140033,0.043193594,5.347407946,603.7875295,7.15128988,40.3,89.41149817,0.265984526,42.6,3.31,8721.852204,1.207221081,154.2373004,100,98.63375291,55.53,35.6,3.8,74.62926829,0.7,99.54,92.39535934,0.996100008,12.738,13.059,3.564396729,,87.99972534,2.407864481,20.84683302,11831.54836,353.6333,37.79168528,29546,85.60212121,2.76,5.9331,4.14351393,13.83
Letonia,2018,8.1059,24.75068827,128.2340956,0.051256022,4.905000577,553.6399595,6.727573581,38.3,89.0140462,0.278180398,41,3.35,8790.072925,1.073513151,158.9264464,100,98.6860671,56.887,35.1,3.6,74.78292683,0.4,99.55,92.40345754,0.997439981,12.666,13.183,3.564286223,490,90.30000305,2.237787098,20.8019815,12495.98484,349.3642,41.69141647,30640,88.15140658,2.76,5.9397,4.339671234,13.83
Letonia,2019,7.8544,25.04250134,125.2916317,0.013777486,2.572014474,610.3555913,7.253231996,37.9,,0.267741098,41.5,3.16,8851.397883,1.189388051,164.2275478,100,98.73825457,57.363,34.5,3.4,75.38780488,0.3,99.55,92.41312527,0.999930024,12.444,13.253,3.745810187,,90.93000031,1.868575811,21.1030046,12976.21433,357.821,38.17884328,31972,90.40861047,2.76,5.95,3.391501055,13.83
Letonia,2020,7.2228,25.2611017,123.883198,-0.027899655,0.726753415,592.7095819,6.750079196,44,,0.255059697,43.8,3.08,8913.68303,1.274587117,156.2712883,100,98.790264,56.68,35.7,3.2,75.18536585,0.4,99.56,92.42436632,1.002959967,12.665,13.333,3.701492834,,90.13760376,1.577354036,22.34588855,12811.68125,372.4408,27.32987162,33199,92.01058225,2.76,6.032,3.689935753,13.83
Letonia,2021,7.4271,25.34303152,136.7901708,0.07852927,0.783294727,721.903343,3.451208424,45.9,,0.245236985,44,3.1,8989.169484,1.165119754,167.1278191,100,98.8420438,55.664,34.3,3,72.9804878,0.4,99.57,92.43718112,,13.067,13.333,4.477293325,487,88.15616608,0.893026218,22.65836604,13664.8188,,30.33130144,35923.06305,94.73635479,2.76,6.1804,3.041753672,13.83
Letonia,2022,6.6579,25.25437043,159.8267195,0.020893463,0.679119602,721.133918,,44.4,,0.215924581,,2.88,,,,100,98.89352739,56.973,34,2.8,74.5804878,,99.58,,,12.45,13.333,3.680285865,485,88.77027893,0.630200468,21.28988426,,,29.06788304,34136.15487,,,6.2127,,13.83
Letonia,2023,6.5511,24.91759964,137.6808456,0.018117825,0.545026066,,,45,,0.208895496,,,,,,100,,57.22,,,,,99.58,,,12.359,,1.476040327,,69.23091125,,21.28988426,,,,,,,6.2345,,13.83
Letonia,2024,,,,,,,,,,,,,,,,100,,,,,,,99.59,,,,,1.501365263,,,,,,,,,,,,,13.83
México,2008,472.2658,48.33318339,56.36528189,-0.005198899,0.849586858,5462.63465,6.343775732,40.61,99.94016516,0.435438372,9.8,3.51,3705.573168,6.740832992,13.59442576,98.9,95.01559433,57.614,50.8,17.5,74.152,5.6,95.09,83.59735659,1.019760013,37.634,7.949,2.344408862,,25.09000015,4.2,19.94293556,7391.341242,306.2826,1.577383074,18656,87.54467391,3.38,,12.76935344,31.04
México,2009,461.5463,47.35260304,54.59174213,-0.076551717,-0.162800033,5597.374999,6.571524376,41.67,99.9379085,0.454144304,9.2,3.67,3651.794811,4.17264386,13.2606834,98.3,95.4075017,56.683,,16.9,74.119,,95.1,84.28832973,1.024600029,36.386,8.137,2.494069937,410,31.35000038,4.2,19.83529309,6824.97678,301.6798,1.619151208,18806,85.79396297,3.38,,17.83259965,31.04
México,2010,476.9233,46.42416397,59.27338453,0.034708429,-0.02891185,5441.298915,7.649795515,40.16,99.93678018,0.447050329,9.4,3.47,3599.594962,4.951797366,13.3972421,99.2,95.79532112,56.497,47.7,16.4,74.19,4.6,95.8,84.97098277,1.025060058,36.311,8.005,2.395768755,,27.97999954,4.2,19.22992296,7048.69416,307.1578,1.940458681,17618,87.07537183,3.38,,22.88851912,31.04
México,2011,486.519,45.58422438,62.16238728,0.019902633,-0.095643631,5130.288996,6.135966313,41.17,99.93565185,0.440861516,9.1,3.51,3549.006979,7.1268565,13.88480412,99,96.17946047,56.688,,15.9,74.365,,95.7,85.64617135,1.024250031,35.614,8.247,2.635494934,,31.20474625,4.2,18.48819412,7150.543578,310.9895,2.10352489,17777,79.87773938,3.38,6.740288,23.83958417,31.04
México,2012,506.2258,44.85163563,64.25793189,0.021573183,-0.024976147,5020.533126,5.637097022,40.82,99.94654393,0.442978951,9,3.48,3501.16653,6.647617715,13.81332279,99.1,96.55966621,57.478,49.6,15.4,74.574,4.2,96.45,86.31344735,1.023970008,34.843,8.49,2.488877712,416,29.52000046,4.2,17.38808558,7205.453078,334.2712,1.80374876,17457,75.27524008,3.38,,22.43254813,26.97
